Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
7.575230624675750732e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.377900000000000347e+01,3.443399999999999750e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.584980134963989258e+02,1.214507335999929438e+00,0.000000000000000000e+00,4.368299999999999983e+01,3.443399999999999750e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.595140814781188965e+02,1.425779070307003238e+00,0.000000000000000000e+00,4.358599999999999852e+01,3.446600000000000108e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.604897778034210205e+02,1.754439427098736681e+00,0.000000000000000000e+00,4.348899999999999721e+01,3.443399999999999750e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.615051760673522949e+02,6.933785618267610529e-01,0.000000000000000000e+00,4.345700000000000074e+01,3.459499999999999886e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.624808461666107178e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.345700000000000074e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.634962010383605957e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.345700000000000074e+01,3.465899999999999892e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.644719667434692383e+02,3.577793531289910067e-01,0.000000000000000000e+00,4.342499999999999716e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.654874680042266846e+02,4.507230506078595766e+00,0.000000000000000000e+00,4.316700000000000159e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.664631147384643555e+02,2.002870342296719564e+00,0.000000000000000000e+00,4.313499999999999801e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.674784173965454102e+02,1.038288007259374979e+00,0.000000000000000000e+00,4.313499999999999801e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.684541983604431152e+02,1.080660791101305751e+00,0.000000000000000000e+00,4.310300000000000153e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.694696583747863770e+02,5.937269077595024314e+00,0.000000000000000000e+00,4.281300000000000239e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.704454288482666016e+02,2.532452068614919227e+00,0.000000000000000000e+00,4.281300000000000239e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.714612054824829102e+02,1.960976134204823751e+00,0.000000000000000000e+00,4.281300000000000239e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.724365940093994141e+02,4.724701757467566487e+00,0.000000000000000000e+00,4.265100000000000335e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.734527070522308350e+02,5.752270218965982451e+00,0.000000000000000000e+00,4.249000000000000199e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.744275865554809570e+02,3.682310849285087784e+00,0.000000000000000000e+00,4.249000000000000199e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.754437882900238037e+02,3.176242385482748176e+00,0.000000000000000000e+00,4.249000000000000199e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.764193267822265625e+02,4.653226437431094986e+00,0.000000000000000000e+00,4.239399999999999835e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.774349741935729980e+02,7.713951504990079755e+00,0.000000000000000000e+00,4.216799999999999926e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.784104249477386475e+02,5.065814390850054139e+00,0.000000000000000000e+00,4.216799999999999926e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.794266324043273926e+02,4.625186837673172846e+00,0.000000000000000000e+00,4.216799999999999926e+01,3.482000000000000028e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.804016895294189453e+02,4.202402068233475063e+00,0.000000000000000000e+00,4.216799999999999926e+01,3.485300000000000153e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.814177176952362061e+02,1.021648795051014602e+01,0.000000000000000000e+00,4.184599999999999653e+01,3.482000000000000028e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.823927137851715088e+02,6.687315913009658885e+00,0.000000000000000000e+00,4.184599999999999653e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.834086894989013672e+02,5.029276872644788732e+00,0.000000000000000000e+00,4.190999999999999659e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.846629087924957275e+02,6.346433018392222181e+00,0.000000000000000000e+00,4.184599999999999653e+01,3.488499999999999801e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.856633317470550537e+02,1.003106291671023520e+01,0.000000000000000000e+00,4.161999999999999744e+01,3.498100000000000165e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.866540021896362305e+02,8.100395031011462521e+00,0.000000000000000000e+00,4.158800000000000097e+01,3.494899999999999807e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.876544120311737061e+02,8.105922819078788422e+00,0.000000000000000000e+00,4.155599999999999739e+01,3.491700000000000159e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.886453537940979004e+02,8.147229596450308975e+00,0.000000000000000000e+00,4.152300000000000324e+01,3.494899999999999807e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.896455323696136475e+02,7.509558659553469795e+00,0.000000000000000000e+00,4.152300000000000324e+01,3.494899999999999807e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.906366310119628906e+02,7.207670013093888883e+00,0.000000000000000000e+00,4.152300000000000324e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.916373791694641113e+02,7.549007681109484835e+00,0.000000000000000000e+00,4.149099999999999966e+01,3.498100000000000165e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.926276550292968750e+02,1.217037952470662887e+01,0.000000000000000000e+00,4.123299999999999699e+01,3.507800000000000296e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.936286323070526123e+02,9.964297719818084431e+00,0.000000000000000000e+00,4.120100000000000051e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.946194610595703125e+02,9.406613077020612224e+00,0.000000000000000000e+00,4.120100000000000051e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.956197879314422607e+02,7.207245183192418914e+00,0.000000000000000000e+00,4.129800000000000182e+01,3.501400000000000290e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.966106700897216797e+02,9.887844016156957849e+00,0.000000000000000000e+00,4.120100000000000051e+01,3.510999999999999943e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.976108555793762207e+02,8.668673772048915538e+00,0.000000000000000000e+00,4.120100000000000051e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.986022384166717529e+02,1.039820774329617237e+01,0.000000000000000000e+00,4.110399999999999920e+01,3.517499999999999716e+01,4.000000000000000000e+01,2.300000000000000000e+01
7.996019670963287354e+02,1.245166455689493290e+01,0.000000000000000000e+00,4.094299999999999784e+01,3.494899999999999807e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.005934007167816162e+02,1.195246343585126780e+01,0.000000000000000000e+00,4.087899999999999778e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.015937380790710449e+02,1.113107427382468728e+01,0.000000000000000000e+00,4.087899999999999778e+01,3.498100000000000165e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.025853326320648193e+02,1.095675195140838198e+01,0.000000000000000000e+00,4.087899999999999778e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.035852839946746826e+02,1.142737575530406957e+01,0.000000000000000000e+00,4.084700000000000131e+01,3.498100000000000165e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.045765838623046875e+02,1.225802560912584482e+01,0.000000000000000000e+00,4.078199999999999648e+01,3.501400000000000290e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.055763978958129883e+02,1.405198511990407262e+01,0.000000000000000000e+00,4.065299999999999869e+01,3.494899999999999807e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.065678277015686035e+02,1.393048708491434162e+01,0.000000000000000000e+00,4.058899999999999864e+01,3.498100000000000165e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.075678496360778809e+02,1.381354528499731238e+01,0.000000000000000000e+00,4.055700000000000216e+01,3.507800000000000296e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.085587911605834961e+02,1.338316141805643511e+01,0.000000000000000000e+00,4.055700000000000216e+01,3.494899999999999807e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.095594325065612793e+02,1.327168997211450829e+01,0.000000000000000000e+00,4.055700000000000216e+01,3.507800000000000296e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.105499031543731689e+02,1.577931681905525885e+01,0.000000000000000000e+00,4.042799999999999727e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.115504560470581055e+02,1.830900779018685043e+01,0.000000000000000000e+00,4.023400000000000176e+01,3.507800000000000296e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.125415170192718506e+02,1.632369815578455174e+01,0.000000000000000000e+00,4.023400000000000176e+01,3.501400000000000290e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.135414865016937256e+02,1.627689958400720727e+01,0.000000000000000000e+00,4.023400000000000176e+01,3.507800000000000296e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.145325973033905029e+02,1.623051559848779846e+01,0.000000000000000000e+00,4.023400000000000176e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.155326869487762451e+02,1.422439661219289775e+01,0.000000000000000000e+00,4.033100000000000307e+01,3.504599999999999937e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.165243995189666748e+02,1.709600350037284144e+01,0.000000000000000000e+00,4.023400000000000176e+01,3.501400000000000290e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.175241062641143799e+02,1.607111124000543612e+01,0.000000000000000000e+00,4.023400000000000176e+01,3.501400000000000290e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.185157837867736816e+02,1.602470073194498212e+01,0.000000000000000000e+00,4.023400000000000176e+01,3.488499999999999801e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.195154707431793213e+02,1.662441358422509552e+01,0.000000000000000000e+00,4.020199999999999818e+01,3.494899999999999807e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.205067949295043945e+02,1.888112979317124740e+01,0.000000000000000000e+00,4.007300000000000040e+01,3.491700000000000159e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.215065033435821533e+02,1.950471870862130430e+01,0.000000000000000000e+00,3.997699999999999676e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.224978296756744385e+02,1.986757326107353094e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.482000000000000028e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.235070700645446777e+02,1.922964867877957573e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.244888463020324707e+02,1.924692794055935963e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.254981169700622559e+02,1.926469110431668241e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.264802803993225098e+02,1.928197718067166377e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.482000000000000028e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.274893045425415039e+02,1.929973600559231883e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.284712998867034912e+02,1.996917101929464877e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.294807095527648926e+02,1.902405252785599643e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.304632313251495361e+02,1.935836188716885431e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.314718010425567627e+02,2.001984855195017232e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.324550957679748535e+02,1.907443704135905449e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.334628818035125732e+02,1.941761058177944932e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.344460744857788086e+02,1.943491477298733372e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.354539623260498047e+02,1.945265359897610224e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.364371163845062256e+02,2.012173236512856533e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.374452037811279297e+02,2.112833389507135706e+01,0.000000000000000000e+00,3.981499999999999773e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.384285774230957031e+02,1.984786362444778618e+01,0.000000000000000000e+00,3.984799999999999898e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.394363250732421875e+02,2.021407861733433364e+01,0.000000000000000000e+00,3.984799999999999898e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.404196355342864990e+02,1.959224677006843152e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.414274334907531738e+02,2.124993714053511340e+01,0.000000000000000000e+00,3.981499999999999773e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.424106800556182861e+02,1.996923445295784560e+01,0.000000000000000000e+00,3.984799999999999898e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.434187049865722656e+02,2.033550124626156830e+01,0.000000000000000000e+00,3.984799999999999898e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.444025418758392334e+02,1.971385616398699980e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.454097011089324951e+02,1.941911400380570996e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.463935968875885010e+02,2.040569053270283106e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.474014747142791748e+02,1.946069268306077760e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.483849442005157471e+02,1.979550054550168170e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.493925664424896240e+02,1.981323469696042139e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.478799999999999670e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.503760607242584229e+02,1.983054419631955412e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.513836116790771484e+02,1.984827709312436284e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.523671352863311768e+02,2.051724243155970839e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.533747141361236572e+02,1.957202203717489652e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.543587374687194824e+02,2.055842714843691255e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.553663690090179443e+02,1.961338951966284228e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.563497545719146729e+02,1.994827350845334379e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.573574135303497314e+02,1.996600830612180033e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.584454255104064941e+02,1.936407963175729208e+01,0.000000000000000000e+00,3.994400000000000261e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.594457805156707764e+02,2.031568672702143630e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.605019984245300293e+02,2.001438972358701207e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.615284149646759033e+02,2.003245465469358066e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.624930918216705322e+02,2.004943296737668490e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.635196847915649414e+02,2.006750100364682510e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.644841632843017578e+02,2.008447582511899299e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.655115394592285156e+02,2.010255764579770243e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.664756062030792236e+02,1.946142796729267843e+01,0.000000000000000000e+00,3.994400000000000261e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.675031223297119141e+02,2.044287011236201579e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.684667553901672363e+02,2.014839941902157605e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.694942119121551514e+02,2.080450707741823990e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.704584631919860840e+02,1.985816549543439891e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.714857299327850342e+02,2.020810909271237321e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.724495093822479248e+02,2.022507161102291917e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.734767549037933350e+02,2.024315113220211870e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.744414267539978027e+02,2.026012935676571658e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.754684185981750488e+02,2.155452915180772422e+01,0.000000000000000000e+00,3.984799999999999898e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.764326958656311035e+02,2.229727952103200295e+01,0.000000000000000000e+00,3.978300000000000125e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.774594604969024658e+02,2.358245072777071982e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.784237687587738037e+02,2.139180937470075961e+01,0.000000000000000000e+00,3.975099999999999767e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.794505302906036377e+02,2.210663028388022155e+01,0.000000000000000000e+00,3.975099999999999767e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.804147274494171143e+02,2.015992356358396620e+01,0.000000000000000000e+00,3.984799999999999898e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.814415481090545654e+02,1.992073078594401636e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.482000000000000028e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.824058537483215332e+02,2.056098570036885675e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.834328966140747070e+02,2.057906165480611449e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.843969175815582275e+02,2.059602842383382537e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.854238858222961426e+02,2.061410306487081456e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.863887681961059570e+02,2.063108499464986778e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.874150471687316895e+02,2.001077326198383588e+01,0.000000000000000000e+00,3.994400000000000261e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.883798472881317139e+02,2.099123471873854285e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.894060144424438477e+02,2.067762034316061204e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.903717205524444580e+02,2.135216104186358876e+01,0.000000000000000000e+00,3.988000000000000256e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.913975453376770020e+02,2.040690769567499174e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.923628797531127930e+02,2.073584169173238934e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.933886091709136963e+02,2.075389452948568447e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.943545918464660645e+02,2.011344465444726382e+01,0.000000000000000000e+00,3.994400000000000261e+01,3.475600000000000023e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.953796133995056152e+02,2.045619377684587903e+01,0.000000000000000000e+00,3.994400000000000261e+01,3.472399999999999665e+01,4.000000000000000000e+01,2.300000000000000000e+01
8.963458528518676758e+02,2.112438043796112197e+01,0.000000000000000000e+00,3.991199999999999903e+01,3.482000000000000028e+01,4.000000000000000000e+01,2.300000000000000000e+01
